functional	molecule	path	normal_termination	stationary_point	scf_energy_count	last_scf_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_au	polar_xy_au	polar_yy_au	polar_xz_au	polar_yz_au	polar_zz_au	polar_mean_au	frequency_count	min_frequency_cm1	imaginary_frequency_count
PBE0	SiCl4	PBE0/SMDB_SiCl4.log	True	True	4	-2129.91310134	-0.0	0.0	0.0	0.0	73.829	0.0	73.829	0.0	0.0	73.829	73.829	9	144.1399	0
PBE0	SiF4	PBE0/SMDB_SiF4.log	True	True	4	-688.870471672	-0.0	0.0	0.0	0.0	21.562	-0.0	21.562	-0.0	-0.0	21.562	21.562	9	257.9749	0
PBE0	SiH4	PBE0/SMDB_SiH4.log	True	True	4	-291.766841381	-0.0	-0.0	-0.0	0.0	31.201	0.0	31.201	0.0	0.0	31.201	31.201000000000004	9	905.8194	0
PBE0	SiO2	PBE0/SMDB_SiO2.log	True	True	4	-439.758429313	-0.0	-0.0	0.0	0.0	23.59	0.0	23.59	-0.0	-0.0	37.709	28.296333333333337	4	295.6569	0
PBE0	SiS2	PBE0/SMDB_SiS2.log	True	True	4	-1085.59076256	-0.0	-0.0	0.0	0.0	47.224	-0.0	47.224	0.0	0.0	104.374	66.274	4	190.5359	0
PBE0	SnF3	PBE0/SMDB_SnF3.log	True	True	5	-513.777420563	-0.0	0.0	3.0965	3.0965	38.075	-0.0	38.076	0.0	0.0	31.555	35.902	6	150.9326	0
PBE0	SnH4	PBE0/SMDB_SnH4.log	True	True	4	-216.667655829	0.0	-0.0	-0.0	0.0	44.003	-0.0	44.003	-0.0	-0.0	44.003	44.00300000000001	9	684.4762	0
PBE0	SnO	PBE0/SMDB_SnO.log	True	True	4	-289.480196519	0.0	0.0	4.2947	4.2947	35.674	0.0	35.674	0.0	0.0	50.74	40.696	1	872.2522	0
PBE0	SnO2	PBE0/SMDB_SnO2.log	True	True	4	-364.593061052	-0.0	-0.0	0.0055	0.0055	30.752	0.0	58.874	-0.0	-0.0	30.752	40.126	3	163.2779	0
PBE0	SrF	PBE0/SMDB_SrF.log	True	True	3	-130.562621976	0.0	0.0	3.1873	3.1873	210.661	0.0	210.661	0.0	0.0	134.636	185.31933333333333	1	505.3196	0
PBE0	SrF2	PBE0/SMDB_SrF2.log	True	True	5	-230.454762152	-0.0	-0.0	5.9984	5.9984	19.424	-0.0	31.443	-0.0	-0.0	21.633	24.166666666666668	3	89.9288	0
PBE0	SrH2	PBE0/SMDB_SrH2.log	True	True	6	-31.8338278344	-0.0	0.0	6.0434	6.0434	47.803	0.0	70.806	0.0	-0.0	52.769	57.126	3	339.586	0
PBE0	SrO	PBE0/SMDB_SrO.log	True	True	4	-105.856010255	0.0	0.0	8.7506	8.7506	30.97	0.0	30.97	0.0	0.0	92.039	51.32633333333333	1	702.861	0
PBE0	SrS	PBE0/SMDB_SrS.log	True	True	4	-428.797360801	0.0	0.0	10.8366	10.8366	64.612	0.0	64.612	0.0	0.0	151.702	93.642	1	405.6989	0
PBE0	TaF	PBE0/SMDB_TaF.log	True	True	3	-156.693130885	0.0	0.0	1.4227	1.4227	82.462	0.0	82.462	0.0	0.0	71.414	78.77933333333334	1	751.026	0
PBE0	TaF3	PBE0/SMDB_TaF3.log	True	True	6	-356.571774948	-0.0	-0.0	0.0001	0.0001	42.828	-0.0	42.828	-0.0	0.0	65.404	50.35333333333333	6	145.4342	0
PBE0	TaO2F	PBE0/SMDB_TaO2F.log	True	True	4	-307.29902122	-0.0	-0.0	-2.1143	2.1143	28.24	0.0	47.149	0.0	-0.0	40.672	38.687	6	-152.6838	1
PBE0	Tc2O7	PBE0/SMDB_Tc2O7.log	True	True	5	-688.065596772	-0.0	-0.0	-0.0	0.0	86.688	-0.0	86.689	0.0	-0.0	119.276	97.551	21	-18.8576	3
PBE0	TcO	PBE0/SMDB_TcO.log	True	True	4	-155.867192865	0.0	0.0	1.9106	1.9106	88.085	0.0	88.085	0.0	0.0	75.54	83.90333333333332	1	1085.939	0
PBE0	TcO3F	PBE0/SMDB_TcO3F.log	True	True	5	-406.244991239	0.0	0.0	-0.5374	0.5374	46.152	-0.0	46.152	0.0	-0.0	38.736	43.68	9	250.0192	0
PBE0	TeF3	PBE0/SMDB_TeF3.log	True	True	5	-567.421466346	0.0	-0.0	1.0812	1.0812	43.019	0.0	43.018	0.0	-0.0	30.597	38.878	6	-59.4558	2
PBE0	TeH2	PBE0/SMDB_TeH2.log	True	True	4	-269.221180572	-0.0	0.0	-0.1959	0.1959	41.197	-0.0	41.019	0.0	-0.0	40.89	41.035333333333334	3	887.924	0
PBE0	TeO	PBE0/SMDB_TeO.log	True	True	4	-343.127071884	0.0	0.0	2.8457	2.8457	38.391	-0.0	30.666	0.0	0.0	46.525	38.52733333333333	1	851.2842	0
PBE0	TeO2	PBE0/SMDB_TeO2.log	True	True	5	-418.328773707	-0.0	0.0	4.0914	4.0914	29.275	0.0	50.987	-0.0	0.0	37.775	39.345666666666666	3	298.8983	0
PBE0	TiCO4	PBE0/SMDB_TiCO4.log	True	True	5	-1302.26466679	-0.0	0.0	0.0	0.0	140.55	0.0	140.55	0.0	0.0	140.55	140.55	21	53.8478	0
PBE0	TiCl4	PBE0/SMDB_TiCl4.log	True	True	4	-2689.86424559	-0.0	0.0	0.0	0.0	92.276	0.0	92.276	0.0	0.0	92.276	92.276	9	112.8067	0
PBE0	TiF3	PBE0/SMDB_TiF3.log	True	True	3	-1148.89009906	-0.0	0.0	0.0	0.0	31.691	-0.0	31.691	0.0	0.0	28.975	30.785666666666668	6	106.2581	0
PBE0	TiF4	PBE0/SMDB_TiF4.log	True	True	4	-1248.77756758	0.0	-0.0	-0.0	0.0	31.97	-0.0	31.97	-0.0	-0.0	31.97	31.97	9	189.0674	0
PBE0	TiH4	PBE0/SMDB_TiH4.log	True	True	3	-851.542570807	-0.0	-0.0	-0.0	0.0	48.162	-0.0	48.162	-0.0	-0.0	48.162	48.162	9	510.6096	0
PBE0	TiO	PBE0/SMDB_TiO.log	True	True	4	-924.388626167	0.0	0.0	2.0789	2.0789	96.543	0.0	96.543	0.0	0.0	80.593	91.22633333333334	1	1106.4073	0
PBE0	TiO2	PBE0/SMDB_TiO2.log	True	True	4	-999.67922175	-0.0	-0.0	6.7666	6.7666	21.737	-0.0	48.703	0.0	0.0	26.463	32.301	3	346.3255	0
PBE0	TiS2	PBE0/SMDB_TiS2.log	True	True	5	-1645.47284577	-0.0	0.0	5.681	5.681	53.271	0.0	122.229	-0.0	-0.0	60.955	78.81833333333333	3	171.2325	0
PBE0	TlCl	PBE0/SMDB_TlCl.log	True	True	4	-632.67218149	0.0	0.0	4.5637	4.5637	41.147	0.0	41.147	0.0	-0.0	75.342	52.54533333333333	1	277.7755	0
PBE0	TlCl3	PBE0/SMDB_TlCl3.log	True	True	5	-1552.8386302	0.0	0.0	0.0015	0.0015	97.981	-0.0	97.982	-0.0	-0.0	52.535	82.83266666666667	6	68.4322	0
PBE0	TlH	PBE0/SMDB_TlH.log	True	True	4	-173.092381501	0.0	0.0	1.4046	1.4046	36.825	0.0	36.825	-0.0	-0.0	66.325	46.65833333333334	1	1375.7735	0
PBE0	TlH3	PBE0/SMDB_TlH3.log	True	True	3	-174.238956669	-0.0	0.0	0.0	0.0	50.941	-0.0	50.941	0.0	0.0	30.748	44.21	6	499.4285	0
PBE0	TlO	PBE0/SMDB_TlO.log	True	True	4	-247.634524771	0.0	0.0	4.4239	4.4239	114.027	-0.0	114.027	-0.0	0.0	51.359	93.13766666666668	1	495.7166	0
PBE0	VH5	PBE0/SMDB_VH5.log	True	True	6	-946.615896405	1.0434	-0.008	0.0017	1.0434	51.372	-0.029	44.02	0.006	0.001	44.012	46.467999999999996	12	-81.0286	2
PBE0	VO	PBE0/SMDB_VO.log	True	True	4	-1018.90665868	0.0	0.0	2.2707	2.2707	87.001	0.0	87.0	0.0	0.0	80.58	84.86033333333334	1	1066.082	0
PBE0	VOF3	PBE0/SMDB_VOF3.log	True	True	4	-1318.59081281	-0.0	-0.0	-0.2626	0.2626	32.948	-0.0	32.947	-0.0	0.0	37.174	34.35633333333333	9	206.9593	0
PBE0	WCO6	PBE0/SMDB_WCO6.log	True	True	5	-746.798363369	-0.0	-0.0	-0.0	0.0	142.486	0.0	142.486	-0.0	0.0	142.486	142.486	33	55.5022	0
PBE0	WF3	PBE0/SMDB_WF3.log	True	True	7	-366.572778047	0.0001	0.8617	-0.0	0.8617	53.692	-0.003	40.93	-0.0	-0.0	41.267	45.29633333333334	6	73.7501	0
PBE0	WH	PBE0/SMDB_WH.log	True	True	3	-67.4637973301	0.0	0.0	1.334	1.334	74.3	0.0	71.165	0.0	0.0	63.982	69.81566666666667	1	2032.937	0
PBE0	WO	PBE0/SMDB_WO.log	True	True	4	-142.161061982	0.0	0.0	2.2875	2.2875	68.905	0.0	68.905	0.0	0.0	63.904	67.238	1	1131.4367	0
PBE0	WO2	PBE0/SMDB_WO2.log	True	True	6	-217.462784599	-0.0	-0.0	3.5315	3.5315	64.647	-0.0	54.74	-0.0	-0.0	62.428	60.605	3	383.9415	0
PBE0	WO3	PBE0/SMDB_WO3.log	True	True	4	-292.68578307	-0.0	0.0	0.0	0.0	50.154	0.0	50.154	0.0	0.0	32.628	44.312000000000005	6	-238.2445	1
PBE0	XeF2	PBE0/SMDB_XeF2.log	True	True	4	-528.843192656	0.0	0.0	0.0	0.0	23.551	-0.0	23.551	-0.0	-0.0	51.013	32.705	4	215.3752	0
PBE0	XeF4	PBE0/SMDB_XeF4.log	True	True	4	-728.307954206	0.0	0.0	0.0	0.0	50.492	-0.0	50.492	0.0	-0.0	24.249	41.74433333333333	9	152.6443	0
PBE0	XeOF4	PBE0/SMDB_XeOF4.log	True	True	7	-803.386409378	-0.0	-0.0	2.0868	2.0868	48.053	0.0	48.053	-0.0	0.0	37.016	44.373999999999995	12	157.1924	0
PBE0	YF	PBE0/SMDB_YF.log	True	True	4	-138.14037304	0.0	0.0	1.7458	1.7458	140.551	0.0	140.551	0.0	0.0	109.337	130.14633333333333	1	643.5199	0
PBE0	YF3	PBE0/SMDB_YF3.log	True	True	5	-337.979332151	0.0	0.0	-0.006	0.006	32.88	0.0	32.881	-0.0	-0.0	22.445	29.402	6	36.409	0
PBE0	YO	PBE0/SMDB_YO.log	True	True	4	-113.496683011	0.0	0.0	4.4907	4.4907	151.952	-0.0	151.952	0.0	-0.0	101.272	135.05866666666665	1	893.6177	0
PBE0	ZnCl2	PBE0/SMDB_ZnCl2.log	True	True	4	-2699.45847387	-0.0	-0.0	-0.0	0.0	37.919	0.0	37.919	0.0	0.0	69.97	48.602666666666664	4	106.0542	0
PBE0	ZnF2	PBE0/SMDB_ZnF2.log	True	True	3	-1978.84937023	0.0	0.0	0.0	0.0	16.677	0.0	16.677	0.0	0.0	26.18	19.844666666666665	4	163.8787	0
PBE0	ZnH2	PBE0/SMDB_ZnH2.log	True	True	4	-1780.35242572	0.0	0.0	-0.0	0.0	25.893	-0.0	25.893	0.0	0.0	35.943	29.243	4	637.9652	0
PBE0	ZnMe2	PBE0/SMDB_ZnMe2.log	True	True	5	-1858.93801735	-0.0	-0.0005	0.0007	0.0008	71.356	-0.0	43.694	-0.0	0.0	43.694	52.91466666666667	21	-11.3865	1
PBE0	ZrF	PBE0/SMDB_ZrF.log	True	True	4	-146.798972131	0.0	0.0	1.3327	1.3327	508.213	0.0	508.213	0.0	0.0	104.992	373.80600000000004	1	702.0163	0
PBE0	ZrF3	PBE0/SMDB_ZrF3.log	True	True	6	-346.667038115	-0.0	-0.0	-0.0	0.0	38.386	0.0	38.389	0.0	-0.0	61.845	46.20666666666667	6	58.781	0
PBE0	ZrO	PBE0/SMDB_ZrO.log	True	True	4	-122.186988953	0.0	0.0	2.4013	2.4013	112.33	0.0	112.33	0.0	0.0	90.094	104.918	1	1031.9499	0
PBE0	ZrO2	PBE0/SMDB_ZrO2.log	True	True	5	-197.454225954	-0.0	-0.0	7.8515	7.8515	25.871	-0.0	54.038	-0.0	-0.0	37.296	39.068333333333335	3	308.6071	0
TPSS	Ag2	TPSS/SMDB_Ag2.log	True	True	4	-293.894884621	-0.0	-0.0	0.0	0.0	69.939	0.0	69.939	0.0	0.0	130.08	89.98599999999999	1	189.7653	0
TPSS	AgCl	TPSS/SMDB_AgCl.log	True	True	4	-607.215287226	0.0	0.0	5.1199	5.1199	35.642	0.0	35.642	0.0	0.0	59.954	43.746	1	331.6937	0
TPSS	Al2O3	TPSS/SMDB_Al2O3.log	True	True	4	-710.824482803	0.0	0.0	0.0	0.0	56.682	-0.0	56.682	0.0	0.0	94.369	69.24433333333333	10	49.1266	0
TPSS	Al2S3	TPSS/SMDB_Al2S3.log	True	True	7	-1679.78098717	0.0	0.0	4.1776	4.1776	90.785	-0.0	185.942	0.0	0.0	123.835	133.52066666666667	9	34.8017	0
TPSS	AlCl3	TPSS/SMDB_AlCl3.log	True	True	4	-1623.41985006	0.0	-0.0	-0.0	0.0	70.338	-0.0	70.36	0.0	0.0	49.17	63.28933333333333	6	141.6942	0
TPSS	AlF3	TPSS/SMDB_AlF3.log	True	True	4	-542.391181149	0.0	0.0	0.0	0.0	22.402	0.0	22.408	0.0	0.0	19.58	21.463333333333335	6	238.4722	0
TPSS	AlH3	TPSS/SMDB_AlH3.log	True	True	3	-244.238860467	0.0	-0.0	-0.0	0.0	34.222	-0.0	34.229	0.0	0.0	27.552	32.001	6	697.7602	0
TPSS	AlN	TPSS/SMDB_AlN.log	True	True	7	-297.072624832	0.0	0.0	4.6342	4.6342	60.455	0.0	60.455	0.0	0.0	60.399	60.43633333333333	1	952.1603	0
TPSS	As4	TPSS/SMDB_As4.log	True	True	4	-8943.63573467	-0.0	0.0	-0.0	0.0	112.961	0.0	112.961	0.0	0.0	112.961	112.961	6	209.6838	0
TPSS	As4S4	TPSS/SMDB_As4S4.log	True	True	6	-10536.6123024	-0.0	-0.0	0.0	0.0	173.117	0.0	173.117	0.0	0.0	240.368	195.534	18	-132.7905	1
TPSS	AsCl3	TPSS/SMDB_AsCl3.log	True	True	4	-3616.71938356	0.0	-0.0	1.4765	1.4765	80.905	-0.0	80.908	0.0	0.002	56.708	72.84033333333333	6	140.375	0
TPSS	AsCl6-	TPSS/SMDB_AsCl6-.log	True	True	4	-4997.57871379	0.0	-0.0	0.0	0.0	130.822	-0.0	130.822	0.0	-0.0	130.822	130.822	15	124.8662	0
TPSS	AsH3	TPSS/SMDB_AsH3.log	True	True	4	-2237.67089246	-0.0	-0.0	-0.277	0.277	33.171	0.0	33.171	0.0	-0.0	33.306	33.216	6	924.2196	0
TPSS	Au2	TPSS/SMDB_Au2.log	True	True	4	-271.433945256	0.0	0.0	-0.0	0.0	58.841	0.0	58.841	0.0	0.0	108.128	75.27	1	179.2734	0
TPSS	Au3-	TPSS/SMDB_Au3-.log	True	True	4	-407.280168706	-0.0	-0.0	0.0	0.0	109.878	0.0	109.878	0.0	0.0	298.727	172.82766666666666	4	36.8561	0
TPSS	AuCl	TPSS/SMDB_AuCl.log	True	True	4	-595.96801097	0.0	0.0	3.3082	3.3082	38.628	0.0	38.628	0.0	0.0	63.251	46.83566666666667	1	363.3539	0
TPSS	AuCl3	TPSS/SMDB_AuCl3.log	True	True	15	-1516.48493227	0.0017	0.5666	-0.0	0.5666	130.996	-0.142	80.047	-0.0	0.0	50.846	87.29633333333334	6	40.4897	0
TPSS	B2H6	TPSS/SMDB_B2H6.log	True	True	15	-128.32710716	0.0007	-0.0002	-0.0005	0.0009								21	-4.8186	1
TPSS	B3N3H6	TPSS/SMDB_B3N3H6.log	True	True	3	-242.816120941	0.0004	-0.0004	-0.0	0.0005	73.151	0.0	73.15	0.0	-0.0	43.866	63.389	30	281.7942	0
TPSS	B4H4	TPSS/SMDB_B4H4.log	True	True	4	-101.784870299	-0.0	0.0	0.0	0.0	53.533	0.0	53.533	0.001	0.0	53.536	53.534	18	604.9864	0
TPSS	BF3	TPSS/SMDB_BF3.log	True	True	3	-324.74476388	0.0	0.0005	0.0	0.0005	17.645	-0.0	17.647	0.0	0.0	13.188	16.16	6	460.7897	0
TPSS	BH3	TPSS/SMDB_BH3.log	True	True	3	-26.6290843841	0.0	-0.0	0.0	0.0	13.639	-0.0	18.92	-0.0	-0.0	18.921	17.16	6	1159.4814	0
TPSS	BH3CO	TPSS/SMDB_BH3CO.log	True	True	5	-140.063653065	-0.0003	1.2906	0.0	1.2906	27.62	-0.005	46.458	0.0	-0.0	27.619	33.899	12	295.895	0
TPSS	BH3NH3	TPSS/SMDB_BH3NH3.log	True	True	5	-83.2745052908	-5.2532	0.0	-0.0	5.2532	33.016	0.0	31.004	0.0	0.001	31.002	31.673999999999996	18	251.0976	0
TPSS	BaF	TPSS/SMDB_BaF.log	True	True	3	-125.46326239	0.0	0.0	2.8396	2.8396	352.376	-0.0	352.376	0.0	-0.0	216.581	307.111	1	467.7738	0
TPSS	BaF2	TPSS/SMDB_BaF2.log	True	True	5	-225.467015853	-0.0	0.0	6.8309	6.8309	24.9	-0.0	42.747	0.0	-0.0	31.824	33.157000000000004	3	98.2633	0
TPSS	BaH2	TPSS/SMDB_BaH2.log	True	True	5	-26.6477282456	-0.0	-0.0	6.9939	6.9939	47.903	-0.0	94.926	-0.0	0.0	68.317	70.38199999999999	3	388.2747	0
TPSS	BaO	TPSS/SMDB_BaO.log	True	True	4	-100.782229896	0.0	0.0	7.7077	7.7077	34.557	-0.0	34.557	-0.0	0.0	102.094	57.06933333333333	1	654.2876	0
TPSS	BaS	TPSS/SMDB_BaS.log	True	True	4	-423.780670666	0.0	0.0	10.2392	10.2392	62.72	0.0	62.72	0.0	0.0	176.371	100.60366666666668	1	368.1059	0
TPSS	Be2F4	TPSS/SMDB_Be2F4.log	True	True	6	-429.489379716	-0.0	0.0	0.0	0.0	22.259	0.0	23.986	-0.0	-0.0	31.324	25.856333333333335	12	76.2445	0
TPSS	Be2H4	TPSS/SMDB_Be2H4.log	True	True	4	-31.9041141269	0.0	0.0	0.0	0.0	32.008	-0.0	34.994	0.0	0.0	42.684	36.562000000000005	12	304.6132	0
TPSS	Be4	TPSS/SMDB_Be4.log	True	True	4	-58.8660367956	-0.0	0.0	-0.0	0.0	135.782	-0.001	135.777	-0.0	0.0	135.78	135.77966666666666	6	488.0424	0
TPSS	BeC2H6	TPSS/SMDB_BeC2H6.log	True	True	5	-94.6392769837	0.0	-0.0	0.0	0.0	39.742	0.0	51.917	0.0	-0.0	39.744	43.800999999999995	21	-5.8258	1
TPSS	BeF2O2H4	TPSS/SMDB_BeF2O2H4.log	True	True	6	-367.719223065	0.0	0.0	-3.1592	3.1592	33.889	0.0	31.317	0.0	0.0	28.719	31.308333333333337	21	144.0484	0
TPSS	BeH2	TPSS/SMDB_BeH2.log	True	True	4	-15.923634173	-0.0	-0.0	0.0	0.0	20.644	0.0	20.644	0.0	0.0	20.465	20.584333333333333	4	709.9027	0
TPSS	BeS	TPSS/SMDB_BeS.log	True	True	4	-412.949312447	0.0	0.0	-5.1651	5.1651	47.138	0.0	47.138	0.0	0.0	62.66	52.31199999999999	1	990.0096	0
TPSS	BiCl6-	TPSS/SMDB_BiCl6-.log	True	True	4	-2976.32224001	0.0	-0.0	-0.0	0.0	157.864	0.0	157.864	-0.0	0.0	157.864	157.864	15	82.5824	0
TPSS	BiF	TPSS/SMDB_BiF.log	True	True	3	-314.436193052	0.0	0.0	2.7569	2.7569								1	543.9301	0
TPSS	BiF3	TPSS/SMDB_BiF3.log	True	True	4	-514.382309017	-0.0	0.0	4.811	4.811	40.896	-0.0	40.9	-0.0	-0.002	37.123	39.63966666666666	6	159.9339	0
TPSS	BiH3	TPSS/SMDB_BiH3.log	True	True	3	-216.349517701	-0.0	-0.0	1.2228	1.2228	49.801	0.0	49.798	0.0	-0.0	51.097	50.232	6	745.9854	0
TPSS	BiO2	TPSS/SMDB_BiO2.log	True	True	5	-365.030723518	-0.0	-0.0	3.6319	3.6319	34.372	0.0	78.911	-0.0	-0.0	43.66	52.31433333333333	3	181.8241	0
TPSS	Br2	TPSS/SMDB_Br2.log	True	True	4	-5148.22768827	0.0	0.0	-0.0	0.0	29.101	0.0	29.101	0.0	-0.0	57.635	38.61233333333333	1	317.4472	0
TPSS	BrCl	TPSS/SMDB_BrCl.log	True	True	4	-3034.34591982	0.0	0.0	0.4697	0.4697	25.223	0.0	25.223	0.0	0.0	48.14	32.862	1	429.9622	0
TPSS	BrO4-	TPSS/SMDB_BrO4-.log	True	True	4	-2875.01119992	0.0	0.0	-0.0	0.0	45.111	-0.0	45.111	-0.0	-0.0	45.111	45.111	9	306.6776	0
TPSS	C2H2	TPSS/SMDB_C2H2.log	True	True	4	-77.3788612832	0.0	0.0	-0.0	0.0	16.944	0.0	16.944	-0.0	-0.0	31.479	21.788999999999998	7	610.0324	0
TPSS	C2H3N	TPSS/SMDB_C2H3N.log	True	True	6	-132.712764787	1.1035	-1.5938	0.0	1.9386	23.946	1.589	32.942	-0.0	-0.0	34.924	30.604	12	528.6641	0
TPSS	C2H4	TPSS/SMDB_C2H4.log	True	True	4	-78.6386644514	-0.0	-0.0	0.0	0.0	24.287	0.0	35.564	0.0	0.0	20.02	26.623666666666665	12	816.9449	0
TPSS	C2H6	TPSS/SMDB_C2H6.log	True	True	4	-79.878967183	0.0	0.0	0.0	0.0	31.536	0.0	27.488	-0.0	-0.0	27.486	28.83666666666667	18	299.9694	0
TPSS	C4H4	TPSS/SMDB_C4H4.log	True	True	4	-154.748246035	0.0	0.0	0.0	0.0	40.813	0.0	40.812	-0.0	0.001	40.81	40.81166666666667	18	546.6527	0
TPSS	C6H6	TPSS/SMDB_C6H6.log	True	True	4	-232.38815276	-0.0	0.0	-0.0	0.0	81.126	-0.0	81.135	0.0	0.0	41.87	68.04366666666667	30	401.2145	0
TPSS	CF4	TPSS/SMDB_CF4.log	True	True	3	-437.740276753	-0.0	0.0	-0.0	0.0	19.083	-0.0	19.083	-0.0	0.0	19.082	19.082666666666665	9	409.9314	0
TPSS	CH2O	TPSS/SMDB_CH2O.log	True	True	5	-114.574761198	-0.0	-2.2654	0.0	2.2654	17.714	-0.0	22.542	-0.0	0.0	11.734	17.330000000000002	6	1181.2102	0
TPSS	CH2O2	TPSS/SMDB_CH2O2.log	True	True	5	-189.747884266	2.4625	-0.0007	0.0	2.4625	23.651	-0.0	21.636	-0.0	-0.0	18.192	21.159666666666666	9	802.5389	0
TPSS	CH3N	TPSS/SMDB_CH3N.log	True	True	4	-94.689874612	-1.3289	1.4257	-0.0	1.949	21.615	0.913	29.395	-0.0	0.0	15.591	22.200333333333333	9	1053.8648	0
TPSS	CH3OH	TPSS/SMDB_CH3OH.log	True	True	5	-115.795474906	1.3325	0.936	0.0	1.6284	20.398	-0.654	22.89	-0.0	-0.0	19.332	20.873333333333335	12	286.4414	0
TPSS	CH4	TPSS/SMDB_CH4.log	True	True	3	-40.5444173432	-0.0	-0.0	-0.0	0.0	16.391	0.0	16.391	0.0	0.0	16.391	16.391	9	1341.8612	0
TPSS	CO	TPSS/SMDB_CO.log	True	True	4	-113.380206726	0.0	0.0	0.1734	0.1734	11.37	-0.0	11.37	0.0	-0.0	15.507	12.749	1	2138.9688	0
TPSS	CO2	TPSS/SMDB_CO2.log	True	True	4	-188.70424736	0.0	0.0	-0.0	0.0	11.7	0.0	11.7	-0.0	0.0	26.222	16.540666666666667	4	648.2905	0
TPSS	CS2	TPSS/SMDB_CS2.log	True	True	4	-834.616337922	0.0	0.0	-0.0001	0.0001	33.094	-0.0	33.094	0.0	0.0	91.687	52.625	4	394.0289	0
TPSS	CaCl2	TPSS/SMDB_CaCl2.log	True	True	4	-1598.30290013	-0.0	-0.0	0.0	0.0	45.373	-0.0	45.373	0.0	0.0	78.691	56.479000000000006	4	8.5449	0
TPSS	CaF2	TPSS/SMDB_CaF2.log	True	True	4	-877.584387862	0.0	-0.0	-0.0	0.0	19.002	0.0	19.002	0.0	0.0	32.067	23.357	4	-75.6047	2
TPSS	CaH2	TPSS/SMDB_CaH2.log	True	True	4	-678.767466479	0.0	-0.0	0.0	0.0	45.995	0.0	45.995	0.0	0.0	54.844	48.94466666666667	4	-276.3148	2
TPSS	CdF2	TPSS/SMDB_CdF2.log	True	True	3	-367.53452054	-0.0	0.0	-0.0	0.0	21.881	-0.0	21.881	0.0	0.0	38.841	27.534333333333336	4	138.7422	0
TPSS	CdMe2	TPSS/SMDB_CdMe2.log	True	True	8	-247.559994226	-0.0	0.0	-0.0002	0.0002	92.112	0.003	49.36	0.003	-0.0	49.357	63.60966666666667	21	-5.5095	1
TPSS	Cl2	TPSS/SMDB_Cl2.log	True	True	4	-920.463194198	-0.0	-0.0	0.0	0.0	21.241	-0.0	21.241	0.0	-0.0	39.954	27.47866666666667	1	538.0236	0
TPSS	ClF	TPSS/SMDB_ClF.log	True	True	4	-560.067635242	0.0	0.0	0.8176	0.8176	13.359	-0.0	13.359	-0.0	-0.0	21.501	16.073	1	768.3146	0
TPSS	ClF3	TPSS/SMDB_ClF3.log	True	True	5	-759.755485534	-0.0	0.6053	0.0	0.6053	40.709	0.0	23.86	0.0	-0.0	15.574	26.714333333333332	6	280.3246	0
TPSS	CoCl3	TPSS/SMDB_CoCl3.log	True	True	4	-2763.73457431	0.0	-0.0	0.0	0.0	101.984	-0.0	101.984	0.0	-0.0	48.485	84.151	6	102.9881	0
TPSS	CoF2	TPSS/SMDB_CoF2.log	True	True	4	-1582.696347	-0.0	0.0	0.0349	0.0349	20.054	0.0	40.202	0.0	0.0	24.431	28.229	3	159.1191	0
TPSS	CoF3	TPSS/SMDB_CoF3.log	True	True	3	-1682.63267855	0.0	-0.0	-0.0	0.0	39.07	-0.0	39.071	0.0	0.0	21.176	33.105666666666664	6	143.6463	0
TPSS	CrCO6	TPSS/SMDB_CrCO6.log	True	True	4	-1725.11330572	-0.0	0.0	-0.0	0.0	127.386	-0.0	127.386	-0.0	-0.0	127.386	127.38600000000001	33	60.7244	0
TPSS	CrCl3	TPSS/SMDB_CrCl3.log	True	True	4	-2425.42965363	-0.0	-0.0	0.0	0.0	92.493	0.0	92.497	0.0	-0.0	52.292	79.094	6	-39.687	1
TPSS	CrF3	TPSS/SMDB_CrF3.log	True	True	3	-1344.37309763	0.0	0.0	0.0	0.0	34.577	-0.0	34.577	0.0	0.0	25.048	31.400666666666666	6	95.0633	0
TPSS	CrO3	TPSS/SMDB_CrO3.log	True	True	4	-1270.39722739	0.0	0.0	0.0	0.0	47.392	0.0	47.392	0.0	0.0	24.253	39.679	6	-179.8972	1
TPSS	CsF	TPSS/SMDB_CsF.log	True	True	4	-120.119789001	0.0	0.0	7.6713	7.6713	25.439	0.0	25.439	0.0	0.0	43.113	31.330333333333332	1	347.8832	0
TPSS	CsH	TPSS/SMDB_CsH.log	True	True	4	-20.720761054	0.0	0.0	7.6028	7.6028	53.873	-0.0	53.873	-0.0	0.0	126.82	78.18866666666666	1	891.9509	0
TPSS	CsO	TPSS/SMDB_CsO.log	True	True	5	-95.3740259266	0.0	0.0	7.4428	7.4428	33.481	-0.0	33.481	0.0	0.0	45.166	37.376	1	360.4109	0
TPSS	Cu2	TPSS/SMDB_Cu2.log	True	True	4	-3281.19590193	-0.0	-0.0	-0.0	0.0	65.154	0.0	65.154	0.0	0.0	106.962	79.08999999999999	1	265.1779	0
TPSS	Cu2O	TPSS/SMDB_Cu2O.log	True	True	5	-3356.45715523	-0.0	0.0	-3.4812	3.4812	55.34	-0.0	95.94	0.0	0.0	56.276	69.18533333333333	3	141.5971	0
TPSS	Cu2S	TPSS/SMDB_Cu2S.log	True	True	6	-3679.49512163	0.0	0.0	-4.177	4.177	66.054	0.0	102.595	0.0	-0.0	81.77	83.473	3	142.7657	0
