basis	functional	molecule	path	cp2k_version	cp2k_revision	program_ended_count	geo_completed	geo_energy_au	property_energy_au	vibration_energy_au	last_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_ang3	polar_yy_ang3	polar_zz_ang3	polar_xy_ang3	polar_xz_ang3	polar_yz_ang3	polar_mean_ang3	frequency_count	min_frequency_cm1	imaginary_frequency_count
DZVP	ADMM	FeCO5	DZVP/ADMM/FeCO5.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-231.41797494005667	-231.43861456700938		-231.43861456700938	-0.00642914	0.00021114	2.031e-05	0.00643264	13.474924475859	13.3983907763	15.181237209493	-9.979397e-06	-4.56602e-07	6.30739e-07	14.018184153884	36	-1.0	0
DZVP	ADMM	FeF3	DZVP/ADMM/FeF3.results	CP2K version 9.0 (Development Version)	git:403ef05	2	False	-195.6041618938881	-195.61481872904423		-195.61481872904423	-0.12292179	0.04376833	0.71451821	0.72633443	4.716367083517	4.596249863767	2.286451582622	0.022138141137	-0.003161321996	0.001739670268	3.8663561766353336	0		0
DZVP	ADMM	FeO	DZVP/ADMM/FeO.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-138.9464971678846	-138.9496682606915		-138.9496682606915	-5.51938942	-5.35e-06	-2.28e-06	5.51938942	6.353116939362	3.27496708603	3.274966895939	2.956003e-06	1.261328e-06	2.7092e-07	4.301016973777	2	-1.0	0
DZVP	ADMM	Ferrocen	DZVP/ADMM/Ferrocen.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-185.7845226759652	-185.79246629231528		-185.79246629231528	0.00011956	-7e-08	2.6e-07	0.00011956	14.439445859868	14.43940522573	18.712662337205	5.336e-09	-5.80505e-07	1.136159e-06	15.863837807601001	76	-1.0	0
DZVP	ADMM	GaCl	DZVP/ADMM/GaCl.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-90.3472184388238	-90.34872445034803		-90.34872445034803	1.1e-07	-7e-08	-2.64294646	2.64294646	4.815002111424	4.815002111427	8.36200560511	-0.0	-1.32934e-07	7.6894e-08	5.997336609320333	2	-1.0	0
DZVP	ADMM	GaCl3	DZVP/ADMM/GaCl3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-120.4282273740909	-120.42937268305471		-120.42937268305471	-0.00013329	1e-07	-0.0	0.00013329	9.726786752991	9.726772157453	5.328199187702	-1.7673e-08	-2.163e-08	4.2371e-08	8.260586032715333	8	-1.0	0
DZVP	ADMM	GaF	DZVP/ADMM/GaF.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-99.51405252695778	-99.53647716559698		-99.53647716559698	-5.4e-07	-2.1e-07	-2.59541485	2.59541485	4.220268218469	4.22026821847	4.638306594102	0.0	-3.48999e-07	-1.35179e-07	4.359614343680334	2	-1.0	0
DZVP	ADMM	GaF2	DZVP/ADMM/GaF2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-123.68381284744923	-123.71765547139508		-123.71765547139508	0.0	5.85e-05	2.52169173	2.52169173	4.666318722927	3.751242087839	3.590584500528	8.033791e-06	-8.0954e-08	9.7787778e-05	4.002715103764666	4	-1.0	0
DZVP	ADMM	GaH3	DZVP/ADMM/GaH3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-77.04347270149788	-77.04459931049004		-77.04459931049004	9.637e-05	0.0	1e-08	9.637e-05	3.803714682311	3.803520852336	2.797747231897	2.6e-10	1.502e-09	2.0958e-08	3.468327588848	8	-1.0	0
DZVP	ADMM	GeCl4	DZVP/ADMM/GeCl4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-64.00712699808678	-64.00710146702653		-64.00710146702653	-1.2e-07	1.3e-07	-8e-08	1.9e-07	10.137834534608	10.137834622996	10.13784176042	1.1108e-07	-8.9779e-08	6.761e-08	10.137836972674668	12	-1.0	0
DZVP	ADMM	GeF3	DZVP/ADMM/GeF3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-76.5033613465572	-76.51378253918917		-76.51378253918917	0.00163942	7.58e-06	2.15822049	2.15822111	4.109894071218	4.111782444397	3.066498129594	2.320143e-06	0.000107177795	9.90865e-07	3.7627248817363337	8	-1.0	0
DZVP	ADMM	GeF4	DZVP/ADMM/GeF4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-100.7557814708006	-100.76943989544544		-100.76943989544544	-0.0	2e-08	-2e-08	3e-08	3.325973998398	3.325974006462	3.325966970738	3.253e-09	-9.89e-10	1.045e-09	3.325971658532667	12	-1.0	0
DZVP	ADMM	GeH4	DZVP/ADMM/GeH4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-6.244049004191285	-6.244050205186657		-6.244050205186657	-0.0	0.0	-0.0	0.0	3.440315953254	3.440315952905	3.440322391663	8.361e-09	-6.718e-09	6.809e-09	3.440318099274	12	-1.0	0
DZVP	ADMM	GeO2	DZVP/ADMM/GeO2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-35.81411482444216	-35.819731284850704		-35.819731284850704	-0.0	0.0	-2.1e-07	2.1e-07	2.933733618766	2.933733618766	6.369657972845	-0.0	-1.131026e-06	-6.4725e-08	4.079041736792333	6	-108.771378	2
DZVP	ADMM	H2	DZVP/ADMM/H2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-1.16713870201116	-1.16713325840259		-1.16713325840259	-0.0	-0.0	-0.0	0.0	0.379625814769	0.379625814769	0.680796668827	-0.0	-0.0	-0.0	0.48001609945499996	2	-1.0	0
DZVP	ADMM	H2CO3	DZVP/ADMM/H2CO3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-54.89647418031807	-54.904252411117305		-54.904252411117305	9.518e-05	-0.26318435	1.391e-05	0.26318437	3.727040248742	3.82085935343	1.873044744068	-8.380911e-06	-5.74447e-06	2.01324e-06	3.1403147820800004	16	-1.0	0
DZVP	ADMM	H2O	DZVP/ADMM/H2O.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-17.198723664304318	-17.200454574525203		-17.200454574525203	9e-07	-1.98969535	7e-08	1.98969535	1.081561380633	0.879599043758	0.669385615189	5.7038e-08	6.16e-09	-7.118e-09	0.87684867986	4	-1.0	0
DZVP	ADMM	H2O2	DZVP/ADMM/H2O2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-33.093036243740514	-33.09762829156268		-33.09762829156268	4.4e-07	8e-08	-1.87731294	1.87731294	2.370054724552	1.376761867824	1.147707221702	0.143457292563	-3.18611e-07	7.7506e-08	1.6315079380259998	8	-1.0	0
DZVP	ADMM	H2SO4	DZVP/ADMM/H2SO4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-75.3786269538191	-75.3867578538019		-75.3867578538019	0.00041715	4.449e-05	-0.89252531	0.8925254	4.456401007727	4.548818106779	4.386363495025	-7.3116e-08	6.8085741e-05	-2.7834524e-05	4.463860869843667	20	-288.149878	1
DZVP	ADMM	H3PO4	DZVP/ADMM/H3PO4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-72.49713676509666	-72.50470040889826		-72.50470040889826	0.01595845	-3.364e-05	0.4932142	0.49347231	4.485128442481	4.489736458745	4.836181545941	5.008386e-06	0.011596112829	-7.932484e-06	4.6036821490556665	24	-304.17105	3
DZVP	ADMM	HBr	DZVP/ADMM/HBr.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-14.061035750823885	-14.061035615989212		-14.061035615989212	1e-08	-1e-08	-0.91499467	0.91499467	1.570704296826	1.570704296826	2.47700829036	-0.0	-1.1093e-08	1.9083e-08	1.8728056280040002	2	-1.0	0
DZVP	ADMM	HCBr3	DZVP/ADMM/HCBr3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-46.64634275727706	-46.64652397290381		-46.64652397290381	0.0001321	-0.0	0.73914909	0.7391491	10.082899171152	10.082406424453	5.351423217752	-1.6696e-08	-9.3935054e-05	-1.3411e-08	8.505576271118999	12	-1.0	0
DZVP	ADMM	HCN	DZVP/ADMM/HCN.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-16.153007280600068	-16.15526773996227		-16.15526773996227	-1.5e-07	-5e-08	-3.05938466	3.05938466	1.358802419911	1.358802419911	3.129017497206	0.0	3.7495e-07	1.27384e-07	1.9488741123426667	6	-1.0	0
DZVP	ADMM	HCP	DZVP/ADMM/HCP.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-12.782284360138867	-12.782758258761845		-12.782758258761845	-1e-08	1e-08	0.37034275	0.37034275	2.643670366323	2.643670366323	6.172691519292	-0.0	4.28338e-07	-5.08228e-07	3.820010750646	6	-1.0	0
DZVP	ADMM	HCl	DZVP/ADMM/HCl.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-15.592928377924677	-15.592913644855134		-15.592913644855134	-1e-08	2e-08	1.15659769	1.15659769	1.181010951378	1.181010951378	1.879312801616	0.0	-3.713e-09	1.3187e-08	1.4137782347906667	2	-1.0	0
DZVP	ADMM	HF	DZVP/ADMM/HF.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-24.787037616248544	-24.790175899420237		-24.790175899420237	2e-08	8e-08	1.82380489	1.82380489	0.393368317573	0.393368317573	0.721848943499	0.0	3.853e-09	1.8782e-08	0.5028618595483333	2	-1.0	0
DZVP	ADMM	HNC	DZVP/ADMM/HNC.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-16.129152553026323	-16.131221979578363		-16.131221979578363	-6e-08	-2e-08	-3.0187028	3.0187028	1.612508159696	1.612508159696	3.133387993305	-0.0	7.7186e-08	8.9533e-08	2.1194681042323333	6	-1.0	0
DZVP	ADMM	HNO	DZVP/ADMM/HNO.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-26.41157724664824	-26.415686820304543		-26.415686820304543	1.17074085	-1.43792409	3.5e-07	1.85425452	2.396071489968	1.371306671682	1.063581079785	-0.152269333788	-4.8204e-08	-8.1683e-08	1.610319747145	4	-1.0	0
DZVP	ADMM	HNO2	DZVP/ADMM/HNO2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-42.41249081137537	-42.4200658643513		-42.4200658643513	0.00033322	-2.71560628	7e-08	2.7156063	3.941022442561	2.078963321304	1.274951643692	0.000167605786	4.4557e-08	-1.33229e-07	2.431645802519	8	-1.0	0
DZVP	ADMM	HNO3	DZVP/ADMM/HNO3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-58.38317501091878	-58.39363140017006		-58.39363140017006	2.21186415	0.98442434	-9.7e-07	2.42103993	3.755075331211	4.169972013108	1.603544460935	0.274180410833	3.5638e-08	-1.90989e-07	3.1761972684179995	12	-1.0	0
DZVP	ADMM	HSH	DZVP/ADMM/HSH.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-11.401967063073812	-11.401960358764446		-11.401960358764446	4.29e-06	-1.1554774	3e-08	1.1554774	2.426247327531	2.232123110994	1.598383102001	7.39924e-07	-9.316e-09	-1.3914e-08	2.0855845135086666	4	-1.0	0
DZVP	ADMM	HSSH	DZVP/ADMM/HSSH.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-21.61212897986211	-21.612125852236765		-21.612125852236765	-9e-08	6e-08	-1.26898385	1.26898385	6.79996165608	3.379783837924	3.351713338964	0.202917905693	-1.95078e-07	-6.54e-09	4.510486277656	8	-1.0	0
DZVP	ADMM	HfF	DZVP/ADMM/HfF.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-73.311695461052	-73.31405578317067		-73.31405578317067	5e-08	2.2e-07	2.01071729	2.01071729	9.761056406805	9.761056452967	8.78388621773	-4.664702e-06	-1.9504776e-05	-9.1167361e-05	9.435333025834	2	-1.0	0
DZVP	ADMM	HfO	DZVP/ADMM/HfO.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-65.1423088290138	-65.14440365061084		-65.14440365061084	8e-08	-1.1e-07	-3.65540804	3.65540804	9.810229518616	9.810229518614	8.738300233998	0.0	-2.55318e-06	3.488188e-06	9.452919757076	2	-1.0	0
DZVP	ADMM	HfO2	DZVP/ADMM/HfO2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-81.18893027296349	-81.19354194081093		-81.19354194081093	2.23e-06	-5.2e-07	8.17066964	8.17066964	7.349507149002	3.337891491533	5.547985748797	3.45967e-07	5.2053681e-05	4.094383e-06	5.411794796444	4	-1.0	0
DZVP	ADMM	Hg2Cl2	DZVP/ADMM/Hg2Cl2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-113.221343353817	-113.22279545458984		-113.22279545458984	-5.62e-05	-6.415e-05	-4e-08	8.528e-05	8.279123378014	25.637787236825	8.279123384194	0.00064807602	3e-12	-5.072e-09	14.065344666344336	8	-1.0	0
DZVP	ADMM	HgF2	DZVP/ADMM/HgF2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-89.9139108965034	-89.93478151766881		-89.93478151766881	-2e-07	0.0	-5.7e-07	6e-07	3.140813811687	3.140813811687	5.791334549598	-0.0	-7.5662e-08	1.3606e-08	4.024320724324	4	-389.996546	1
DZVP	ADMM	HgMe2	DZVP/ADMM/HgMe2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-56.49713341855928	-56.503812397798924		-56.503812397798924	-0.0	0.0	-2e-08	2e-08	6.021919304306	6.021951819891	11.464807746164	-9.2536e-08	1.26268e-07	-6.144962e-06	7.836226290120334	28	-28.657487	1
DZVP	ADMM	I2	DZVP/ADMM/I2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-23.021701108546026	-23.021730612122386		-23.021730612122386	-0.0	0.0	-0.0	0.0	5.195692328488	5.195692328487	12.910429123995	-0.0	-9.43e-08	1.00144e-07	7.767271260323334	2	-1.0	0
DZVP	ADMM	ICl	DZVP/ADMM/ICl.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-26.485328382992957	-26.48533834777066		-26.48533834777066	-1e-08	-3e-08	-1.28797145	1.28797145	3.532497502482	3.532497502482	8.319018525731	0.0	2.1249e-08	4.5315e-08	5.1280045102316665	2	-1.0	0
DZVP	ADMM	IH	DZVP/ADMM/IH.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-12.09819626703213	-12.098204437865729		-12.098204437865729	0.0	-1e-08	0.49709429	0.49709429	2.66712120839	2.66712120839	3.810968949275	-0.0	1.6274e-08	-4.0873e-08	3.0484037886850004	2	-1.0	0
DZVP	ADMM	IO4-	DZVP/ADMM/IO4-.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-75.27907817564193	-75.28984281024114		-75.28984281024114	-31.22082768	-31.22082787	-31.22082793	54.07606005	6.876589361735	6.87658937157	6.876650104036	9.27515e-07	4.43962e-07	-3.82188e-07	6.876609612447001	12	-1.0	0
DZVP	ADMM	InCl	DZVP/ADMM/InCl.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-71.8477199531707	-71.84841824917078		-71.84841824917078	2e-08	-2e-08	-3.62666588	3.62666588	6.245978554584	6.245978554582	10.006265056698	0.0	-1.872e-08	2.3483e-08	7.499407388621333	2	-1.0	0
DZVP	ADMM	InCl3	DZVP/ADMM/InCl3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-101.90600968752639	-101.90672899264405		-101.90672899264405	0.00062515	4.2e-07	2e-07	0.00062515	11.250629895825	11.249492509478	6.169621120734	1.48824e-07	2.5762e-08	-2.473e-08	9.556581175345666	8	-1.0	0
DZVP	ADMM	InH	DZVP/ADMM/InH.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-57.34796363971613	-57.34854016049415		-57.34854016049415	-1e-08	-2e-08	-0.25870082	0.25870082	6.017243007023	6.017243007023	6.125750802589	0.0	9.737e-09	3.3353e-08	6.053412272211666	2	-1.0	0
DZVP	ADMM	InH3	DZVP/ADMM/InH3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-58.52195872819959	-58.522371393861356		-58.522371393861356	3.207e-05	0.0	0.0	3.207e-05	5.262658710285	5.262649299803	4.026607525099	-3.289e-09	1.1675e-08	1.7816e-08	4.850638511729	8	-1.0	0
DZVP	ADMM	InO	DZVP/ADMM/InO.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-72.71119039138233	-72.72374772973568		-72.72374772973568	5.55e-06	4.16e-06	-4.41075489	4.41075489	8.118620989382	8.118620998049	7.837609064936	-1.6e-10	2.1455635e-05	-1.8786246e-05	8.024950350789	2	-1.0	0
DZVP	ADMM	IrF6	DZVP/ADMM/IrF6.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-250.13543227436347	-250.15759459224586		-250.15759459224586	0.01649336	-0.01749918	0.00294631	0.0242267	7.321196238083	7.322368340804	7.296313047997	-0.015781090281	-0.045160369452	-0.019735042053	7.313292542294666	20	-1.0	0
DZVP	ADMM	Li2	DZVP/ADMM/Li2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-14.878376394459352	-14.878063577517358		-14.878063577517358	-0.0	-0.0	-0.0	0.0	11.902454969925	11.902454969925	33.88786370445	-0.0	3e-12	6e-12	19.2309245481	2	-1.0	0
DZVP	ADMM	Li2O	DZVP/ADMM/Li2O.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-30.941031434141237	-30.941753725894262		-30.941753725894262	-2.1e-07	4.6e-07	1.66e-06	1.74e-06	3.877589769847	3.877588359714	5.071076996525	-0.0	-8.67e-10	1.824e-09	4.275418375362	6	-72.366148	2
DZVP	ADMM	Li4C4H12	DZVP/ADMM/Li4C4H12.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-59.79385975782372	-59.793304181619135		-59.793304181619135	2.5e-06	9e-08	9e-08	2.5e-06	11.390450822145	11.3904523361	11.390326459172	-1.390339e-06	-6.57178e-07	9.58615e-07	11.390409872472333	72	-1.0	0
DZVP	ADMM	Li4Cl4	DZVP/ADMM/Li4Cl4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-90.31463851812507	-90.31457209385886		-90.31457209385886	-2.62e-06	-2.01e-06	0.0	3.31e-06	10.377242165741	10.377154114792	10.377212364648	1.198904e-06	-1.316e-09	6.93e-10	10.377202881727001	24	-1.0	0
DZVP	ADMM	Li4H4	DZVP/ADMM/Li4H4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-32.25514527814834	-32.255095079283876		-32.255095079283876	-1e-08	3e-08	9e-08	9e-08	7.445622388149	7.445622394868	7.445622517089	-1.289e-09	1.3159e-08	2.097e-09	7.4456224333686665	24	-1.0	0
DZVP	ADMM	Li8	DZVP/ADMM/Li8.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-59.625436638231896	-59.62535507436455		-59.62535507436455	-4.18e-06	-2.791e-05	0.00014466	0.00014739	65.608662595825	65.608663921115	65.608515964753	-0.00459096557	-0.002962778305	-0.005910995048	65.60861416056433	24	-199.989836	6
DZVP	ADMM	LiBH4	DZVP/ADMM/LiBH4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-12.665554575529221	-12.665356103363873		-12.665356103363873	-0.00068757	5.95204934	-3e-08	5.95204938	3.111066040158	4.206161595211	3.111102413302	-3.2044386e-05	2.039e-09	3.268e-09	3.4761100162236667	16	-1.0	0
DZVP	ADMM	LiCl	DZVP/ADMM/LiCl.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-22.52111428470648	-22.52109111245153		-22.52109111245153	-1e-08	0.0	-7.05657921	7.05657921	2.241011614308	2.241011614308	3.417603796168	-0.0	1.057e-09	-4.65e-10	2.6332090082613333	2	-1.0	0
DZVP	ADMM	LiF	DZVP/ADMM/LiF.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-31.700521125495115	-31.702577024182037		-31.702577024182037	2e-08	-1e-08	-6.37104761	6.37104761	0.936059071777	0.936059072438	1.312229343377	0.0	-1.86e-09	5.83e-10	1.0614491625306666	2	-1.0	0
DZVP	ADMM	LiH	DZVP/ADMM/LiH.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-8.004447002107986	-8.004396850020756		-8.004396850020756	0.0	0.0	4.9875859	4.9875859	2.842593612912	2.842593612912	1.906578133461	-0.0	1e-12	2e-12	2.530588453095	2	-1.0	0
DZVP	ADMM	LiSLi	DZVP/ADMM/LiSLi.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-25.184904887433945	-25.184892376166488		-25.184892376166488	3e-08	-2e-08	-7e-08	8e-08	5.483696465229	5.483696465229	9.652002454914	-0.0	-3.082e-09	3.246e-09	6.873131795124	6	-30.601539	2
DZVP	ADMM	Mg4	DZVP/ADMM/Mg4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	False	-253.04826066762422	-253.0795704085971		-253.0795704085971	-0.0	0.0	-0.0	0.0	30.769008051946	30.769008052475	30.769007819274	1.8e-11	-2.218e-09	-1.6e-11	30.769007974565	8	-1.0	0
DZVP	ADMM	MgCl2	DZVP/ADMM/MgCl2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-93.38348050646637	-93.38617078894588		-93.38617078894588	4e-08	-2e-08	0.0	5e-08	3.949447922643	3.949447922646	8.290656851106	-0.0	-2.455e-09	1.805e-09	5.396517565465	6	-1062.703835	1
DZVP	ADMM	MgF	DZVP/ADMM/MgF.results	CP2K version 9.0 (Development Version)	git:403ef05	3	False	-87.47375593640942	-87.48592926572609		-87.48592926572609	-0.99173132	0.9463836	-3.6626663	3.91079242	4.705784560516	4.708770423051	3.853870240586	0.062601172512	-0.24517424248	0.231794700805	4.422808408051	2	-1.0	0
DZVP	ADMM	MgF2	DZVP/ADMM/MgF2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-111.74554776887005	-111.76141755343684		-111.76141755343684	-1.1e-07	-2.6e-07	0.0	2.8e-07	1.614040954366	1.614040954366	2.618898507266	0.0	2.2394e-08	3.2345e-08	1.9489934719993334	6	-1.0	0
DZVP	ADMM	MgH2	DZVP/ADMM/MgH2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	False	-64.40397900616959	-64.41003790304822		-64.41003790304822	-0.01217395	-0.01188893	0.00407546	0.01749745	3.082652407979	3.082651319708	3.015044146049	1.8569109e-05	-1.2482159e-05	-1.0710075e-05	3.060115957912	4	-1.0	0
DZVP	ADMM	MnO	DZVP/ADMM/MnO.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-118.65711320550493	-118.66042539717569		-118.66042539717569	0.02312787	0.03634605	-4.72638616	4.72658249	4.396299710256	4.238406547633	6.765169938326	-0.160949511462	-0.083611720884	-0.125167119517	5.1332920654050005	2	-3128.986045	1
DZVP	ADMM	MnO3F	DZVP/ADMM/MnO3F.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-174.8681059053538	-174.88646588191892		-174.88646588191892	-0.00488121	2.6e-06	-0.29465815	0.29469858	6.060426381383	6.059857542562	5.093226975078	2.9108822e-05	0.031679951315	-0.000463236954	5.737836966341	12	-1.0	0
DZVP	ADMM	MnO4-	DZVP/ADMM/MnO4-.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-166.78151426012826	-166.79857413612217		-166.79857413612217	-31.22082785	-31.22082575	-31.2208269	54.07605833	6.757010465334	6.757010479276	6.757052492954	-2.5987562e-05	-5.2712035e-05	1.1913083e-05	6.757024479188	12	-1.0	0
DZVP	ADMM	MoCO6	DZVP/ADMM/MoCO6.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-197.8743972765395	-197.89445141428897		-197.89445141428897	-1.51e-06	-1.22e-06	-1.84e-06	2.67e-06	20.003399844057	20.003399881154	20.003449355077	9.1635e-08	3.7445e-08	5.8885e-08	20.003416360096	44	-1.0	0
DZVP	ADMM	MoO3	DZVP/ADMM/MoO3.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-115.76623134273414	-115.7744378236545		-115.7744378236545	0.00269324	2e-08	-4.96992835	4.96992908	6.624990025199	6.626203045797	3.073210561705	-2.114873e-06	0.002283430442	-2.78646e-07	5.441467877567	8	-1.0	0
DZVP	ADMM	N2	DZVP/ADMM/N2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-19.85893936272344	-19.862181934110247		-19.862181934110247	0.0	0.0	0.0	0.0	1.104592072577	1.104592072569	2.163906736047	0.0	4.36376e-07	2.661847e-06	1.4576969603976666	2	-1.0	0
DZVP	ADMM	N2H2	DZVP/ADMM/N2H2.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-20.969122114443522	-20.971726161350084		-20.971726161350084	0.00011137	-3.06958004	1.6e-07	3.06958004	3.120404514208	1.916699329006	1.366186074296	9.8064611e-05	-1.29707e-07	-2.7989e-08	2.1344299725033333	8	-1.0	0
DZVP	ADMM	N2H4	DZVP/ADMM/N2H4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-22.2062890757075	-22.208059484503043		-22.208059484503043	-0.0	2e-08	-2.11588383	2.11588383	2.995826463902	2.103222817374	2.083800034547	-0.058396201597	2.0205e-08	9.24e-10	2.3942831052743334	16	-1.0	0
DZVP	ADMM	N4	DZVP/ADMM/N4.results	CP2K version 9.0 (Development Version)	git:403ef05	3	True	-39.47204713510236	-39.478763969829956		-39.478763969829956	-7e-08	-1e-08	-2e-07	2.1e-07	3.417339616823	3.417339616892	3.417337573786	-6.15515e-07	-3.4393e-08	-2.15171e-07	3.417338935833667	8	-1.0	0
